review_id,sentiment_label,sentiment_score,sentiment_reason
7hqvMYWWUP1tmjRl97ThIw,neutral,0.0,"Review is about a business decision, not personal experience with service."
23wErB6lpKvy64KkdBOl1A,negative,-1.0,"Strongly negative language, complaints about staff and long waiting times"
RhyAp51Xk7-Xq-m9X_4z5w,negative,-0.8,"Negative experience, unhelpful employees, long waiting times"
_czLkecUDjssJ32vjg3m8w,positive,0.8,Excellent customer service and positive experience
AoUAyMZghO_WXNYHRIfIgQ,negative,-0.8,"Poor customer service, long wait times, and inconvenient hours"
C3K5zA7uKnpUR-XrYKTHkg,negative,-0.8,"Food not up to expectations, dissatisfied with taste"
jkdyU15bKw3SX7fFTenELg,negative,-0.7,"Poor food quality, unsatisfied with taste and experience"
U6hldwXQlyPNbj7EpFZkVg,positive,0.9,"Positive experience, great server (Peter), delicious food and drinks"
-_AUyHkLBqV1IAahVGCULg,positive,0.85,"Positive experience, great server (Peter), good food and drinks"
lyDkIzGHLIG6_X6MD7CFIw,neutral,0.2,"service slow, would try again"
04W111TB2YrjK6r6lpjPXg,positive,0.6,"good food, would recommend"
buUOMtm7kuU6KZfXRULkCw,positive,0.8,"Food was fantastic, friendly waiter"
zcps1y_ClwqUlP8aPC3wVg,negative,0.2,"Staff issues, food quantity concerns, average food quality"
Ff4xOWm2nGQxeiFj_b2lGg,positive,0.8,complimentary limoncello and willingness to return
xBO1oGIoa7t9XOuRcvEepw,negative,0.2,unwillingness to accommodate reservation request and cold outdoor seating
ofODI6xEgVazDEB0hRrIvg,negative,-0.5,"Overpriced, cold marinara sauce, small portions, and unsatisfying food quality"
LGyKSakoFTH6OFlXB1Vw6w,neutral,0.2,"Decent food, BYOB advantage, no major complaints"
Xx8QHEOQikmAJ_W9R6otLA,negative,-0.5,"Excessive price difference, unanswered phone calls"
eDkVCeVJmxd0n0Dk_jt9vg,positive,0.8,"Positive experience, flavorful food"
YJ2LiVWJwcb4OfJlXRm7qg,negative,-0.8,Customer experienced food poisoning and had a negative interaction with the driver.
FKaM5B4Sc4TeBF1cWSeuhw,negative,-0.7,Customer had a negative experience with driver harassment.
QYlKSQpQT-9j2tJiPZhOjA,neutral,0.0,"Review is about a closed business, no sentiment expressed"
PSzGSHoKN_tub-E3xmE0rA,negative,-0.5,"Complaints about hookah hours, staff favoritism, and lack of community support"
1PSJh_BM5VVsOGGPoZiEGA,neutral,0.2,patience required due to small restaurant size and high volume
5NyXIQu1By9eo9iXbi3aww,negative,-0.8,Dissatisfaction with pad se ew and wrong noodle type
k53g8r0VyyYdTKli4gYJ2Q,positive,0.8,"Positive feedback on food, service, and prices"
Ztpa1896NzjW9KSESsoyOQ,positive,0.8,Positive experience at birthday party and enjoyable atmosphere
YwPmTHxO8q6cabAwxxR8QA,positive,0.9,"Great classic diner, wonderful food and service"
5cxsux3tc8dIKAzoPSlRlg,positive,0.8,"Positive comments about service, food, and cleanliness."
45LO4FGQoIRXUS466ezcug,positive,0.7,"Positive comments about service, food, and cleanliness."
Bvc0UQktxdh7Wja8_iPJaA,negative,-0.5,long waiting time and average food
xwaGW63dXU4UNSkmQKexQw,positive,0.8,"delicious food, friendly staff, pleasant atmosphere"
RaHi1qOz399zSt-fsVLCKg,neutral,0.2,"Friendly service and Tex Mex food, but overall unsatisfying experience"
T42qqZFpjCu0fxviMxqJsw,negative,-0.8,"Overly salty food, poor service, and unsatisfying experience"
Gl5Pnm0t2uiRe5ltnxjYfg,positive,0.8,"Positive comments about food quality and enjoyment, nice customer service"
yNR-FnnLkpTV0PUi4TQFPQ,positive,0.9,"Positive comments about food quality, enjoyment, and customer service"
Axqz-S0lnPzc5VdOcw3KCw,positive,0.99,"Great food, excellent service, and positive experience"
phgjKXKRqBz-gQHLXThRag,positive,0.98,"Delicious food, great service, and enjoyable experience"
cnjg8hdQS_dzEN83s-BX8w,positive,0.8,"Positive aspects: spacious restaurant, good variety of dishes, affordable prices."
mABrzFWNLCJa3lDPZviivQ,positive,0.9,"Positive aspects: big portions, good service, affordable price."
X7DjTkJ-1LtMUPGPcjEy5w,positive,0.8,Positive comments about food and service
IyE8bFZNO-RqZUAxFueUWQ,positive,0.9,"Positive comments about food, flavor, and service"
uvgETpuev2Ue6X6s6hJV5Q,positive,0.99,"Positive comments about food, staff, and lemonana slushy."
mpXC-01gatIplukWHcWkuw,positive,0.98,"Positive comments about food, staff, and ease of eating healthy."
GaBbPFvTWe3M4y5WQuY5jA,positive,0.8,"Positive experience, delicious food, and strong recommendation"
C6H9kMUcOkoe7uxdOvwsvw,neutral,0.3,"Average experience, positive aspects (tiramisu), but no strong recommendation"
Z3uqEa6sZ15GBFxYXcbbew,positive,0.9,"Positive experience, favorite Italian restaurant, happy about its return"
BEnHgSblAS7C-NHNHQzr1Q,positive,0.8,"Positive interaction with owner, enjoyed the meal, specific praise for meatballs"
VCAdhyzdFeDIgyvRGaXjCA,positive,0.99,"Positive experience, excellent food and service"
Xp4CLwHmGbuPdCvuBc2Lkg,positive,0.98,"Delicious food, great service, positive experience"
ziLyD9cXtbogf5dG3uzoLw,positive,0.8,"Positive remarks about food, appreciation for the restaurant during pandemic"
BCtfpXvYCW9J1GZ_j3mgKQ,positive,0.8,"Positive remarks about drinks, food, and service."
WZR9nTTgpbsqeljMXwDOdw,positive,0.9,"Positive comments about food, enjoyment, and looking forward to returning"
iELX9Z0VfBoTzsq2sCXz-g,positive,0.8,"Positive comments about food, ambiance, and desire to return"
KBWMJhPCaSxjlWKAvyNkWw,positive,0.8,Positive comments about shrimp burrito and overall enjoyment of the food.
nQtf3kaWS38G6rIT22gDaQ,positive,0.9,"Positive comments about food quality, samurai party tray, and desire for customization."
hrj42BoflLH7LGDaIgbPSQ,neutral,0.2,"Initial negative experience with staff, but positive about food and prices"
1Q6fPHuFypO_fR-u9uSF2g,positive,0.6,"Positive experience with food, service, and prices"
cl8fNJViWyUB7o1CBmET4Q,negative,-0.5,Customer was asked to leave the establishment before sitting down
xE7zrCbji-gf4Qahd1RL0Q,positive,0.8,"Positive experience, enjoyed beer and service"
lsEolQNvpBl38fNJ2JJ-JA,negative,-0.5,difficult online ordering and poor experience at the table
sTZxxCF6X_cjVgoL9oSMqQ,positive,0.5,"convenient location, easy online ordering, and positive experience"
FbLFT1V3thfVCVmAQHkK2w,positive,0.8,"Positive experience, kind staff, beautiful interior, tasty drinks, delicious food."
G6-0A-HzcEXpcB9CEOl_eg,negative,-0.8,"Poor communication, closed early, bad service, gratuity included in check."
JdjVwnNWMvdkfOx_osUqWw,negative,-0.5,Dissatisfaction with service and food quality
oDwiflwTUwDmcL35tUcCDg,positive,0.8,"Positive experience, still delicious food"
IINo9JCbMonskKx1wNiwiw,negative,-0.5,Deteriorating food quality
1uoofhPb2Ixk0HAsXQaSVg,negative,-0.8,Owner's controversial beliefs and concerns about food safety
b_NFuJzSt2FD-3DZjAnYLQ,negative,-0.8,"poor customer service, high price, disappointment in food"
kqP4VlCB3Sfv9ZX4xYvM_w,negative,-0.6,"unimpressed with food quality, high price, uncomfortable seating"
ICJ_hS9HeF3ZNSB3Q-j3AQ,positive,0.8,Positive experience with delicious food and cool bartender
gRbp7PqTYJrZdalYYwK04g,positive,0.9,"Enjoyable experience, delicious food, and recommended by the reviewer"
JRzI4pKGvZbSE4CXtTjNIw,negative,-0.8,dissatisfaction with food quality and taste
34OHHMTTfGUmUjg-cfJ4Ww,positive,0.8,"positive experience, great service, delicious food"
MC77XaZANvjuJmBfj9PCKQ,positive,0.99,Positive comments about food quality and staff
-Fgqodh0h_QQHFahLnrejg,positive,0.88,Positive comments about food quality and location
6-V7d9mB5I-sxnUu7Iecng,positive,0.9,"Positive comments about food and staff, reminiscent of NYC Chinese restaurants"
ZVzXSrWjtvUwc2Jq3EjT3g,positive,0.8,Positive comments about pizza quality and staff
GQ8ZWjJ3ZWzoqQbnOHfA1w,positive,0.8,"Enjoyed Chicago deep dish pizza, positive experience with service and food"
aI6B8aAGyqk1cz7sKqzXAA,positive,0.9,"Positive experience with service, enjoyed vegan cheese option"
n849ylJs3RRAqpkFLhs7Ww,positive,0.99,"Positive comments about food quality, enjoyable dining experience"
CesUEu7Q_RLmCgrS-HKxEA,positive,0.98,"Positive comments about food quality, consistent positive experience"
wGXoasq1vHnGr0sbrSITcQ,positive,0.8,Positive remarks about food quality and portion sizes
2Kd4H-4QZ-AMizukMbHDkw,positive,0.9,"Positive remarks about food quality, portion sizes, and being Tex-Mex authentic"
nCIjKrIlwGQdcPy4J7INLQ,positive,0.8,"Fast service, friendly staff, good food quality"
JDflmZS1uU7XCNXK2FijdA,positive,0.9,"Friendly staff, good food quality, positive feedback on dishes"
iuBdpdGmpdfK_6lbjIrgEA,negative,-0.5,"poor business practices, inconsistent pricing"
VunIBhElEn1abpdFJq_hew,positive,0.8,"fun experience, comfortable seating"
XsCafZ9oUHZkNBRSvadtpw,positive,0.8,"Positive experience, exceptional food, awesome service, fun and high-energy ambiance."
x5MrfHDj8guYOwuyLyqJZg,positive,0.9,"Positive experience, great food, awesome service, enjoyable atmosphere."
kALEQlJC8A482uJJWVNmgA,positive,0.8,Enjoys the fun experience and good food
bAQgsZi9aZSN46OpJRDfaw,neutral,0.3,"Positive aspects: Enjoyed the experience, Negative aspect: Unsatisfied with food policy"
KiV067Fjs2ssWy8MZ1nuzg,positive,0.9,"Guests raved about the catering, showing satisfaction and positive experience."
jsTSA8uRCq1S-lsfFzJOlw,negative,-0.5,"Poor variety, expensive price, unsatisfactory service"
g2bvggCjhWNx-UdG2gCcHQ,positive,0.8,"Positive comments about food, service, and atmosphere"
wSn47BVFgkM_327AcIufJg,positive,0.9,Positive comments about pizza quality and atmosphere
ypUTBmK6oD875YyqrMx7TQ,positive,0.8,Positive review about the sandwich and photo attached
dy2O4VROAKKnI6BtwfV8AA,positive,0.9,"Positive review about the pizza, flavor, and quick service"
y6WbumzR85vgiEGY8Mp_Dw,positive,0.8,"Positive experience, compares to Chuy's"
S9Vc63wcDBDDXzdRBpamKQ,positive,0.9,"Positive experience, recommends others to go"
gracn-twu4ILnMwqC4Dliw,positive,0.8,"Positive experience, great food, family-friendly atmosphere"
5QikNp5y0_BMKVBBvxwFNg,negative,-0.8,"Sickness after eating, negative experience"
4bVulBGq6lK42cSfDyW3ew,positive,0.8,Excellent service and personable staff
XmOnP_ZJmPzFdP3F8JJmCA,positive,0.9,"Positive comments about attention to detail, delicious food, and excitement to return"
jwoaa1HhMBkMRuQEj8gw3A,negative,-0.8,Dissatisfied with the fish taco quality and dry texture
DqgVHdj5GOu7dCOxJNvFiw,positive,0.8,"Good food, strong drinks, positive service experience"
yAeb1t8gEm5cbiScFt9KPQ,negative,-0.5,lack of seasoning and disappointment in a black-owned business
WxXocCOg04WaEQvnSOnKCg,positive,0.8,"best seafood, especially shrimp and pasta"
olgwwvfzua2LG01d8NOSGg,positive,0.8,"Positive experience, delicious food, family-owned"
sxqeYB_Z3VmXww0WSLfvjQ,negative,-0.5,"Disappointing takeout, high expectations not met"
5ls8cLyy90dNHrgaVf8puA,positive,0.8,"Positive experience, clean environment, good food, friendly staff"
E7rmE7-I7IFDPoJNCxyh8g,negative,-0.8,"Poor service at the bar, terrible experience, unhelpful staff"
nP8nBukTaBIsms-Tt9kGBg,positive,0.8,"Positive comments about food, ambiance, and service"
qFrLrXi66sQHXJbKkMvcdw,positive,0.9,"Positive comments about food, ambiance, and service"
LW53Hxdf87gQl00TNN3eiA,positive,0.8,"Positive comments about food, service, and recommending the place"
49dYpmIvtOuV8fxflT8NuQ,positive,0.7,"Positive comments about food, drinks, and recommending the place"
WvWVpanW4kTSBJ64FtUvXA,negative,-0.8,long lines and poor parking lot conditions
VZNb74wxNSlvPPamC8E8rw,negative,-0.7,"long lines, limited parking, and dissatisfaction with coffee service"
kgesCLG_LG7Tq2opO-UUgw,negative,-0.8,"long wait time, incorrect drink, rude staff"
ADf52ScWmWWaGRBfmTzjgw,negative,-0.6,"long wait time, incorrect drink, rude staff"
qvTqQXRx8t7jVVGOnv1dxg,positive,0.99,Positive feedback on food quality and enjoyment
i2H_tL3eUFyBXKImNCpXew,negative,-0.99,"Poor service, burnt food, and dissatisfaction"
3xWwKwgq0NigtDVB_ypudQ,positive,0.9,"Positive remarks about food, service, and hospitality."
iy3aOzT2Spb5clxzq9WgAQ,negative,-0.5,Dissatisfaction with food presentation and quality of service mentioned
L9zNe1ra-cfoSdrtBZ4KSg,negative,-0.8,dissatisfaction with food quality and price
TexzZTyqD76neIzLiRgiIg,negative,-0.6,"dissatisfaction with food, service, and ownership change"
EYsjiX2kHcR7GcrHrzdNGA,negative,-0.8,"Delivery issue, food errors, poor customer service"
r5KMsAzitpWmtZV23v18Cw,negative,-0.6,"Delivery delay, food quality decline, changed ownership"
hhCRPSxLSv3_5xozREMBcQ,negative,-0.8,"no food delivery, poor food quality"
KI1hBuoKZ2gZ-mkb7-BcTg,negative,-0.6,"poor food quality, unsatisfied customer"
OZIQUOi1yVpuXeT3hhz4DQ,positive,0.8,Positive experience with great food and enjoyable atmosphere.
obr8uMhr1X30d9AptaOZRQ,negative,-0.8,"Poor food quality, tasteless food, and disappointing experience."
UFtklImqUwIsLDRti-IC3A,positive,1.0,Positive feedback about food quality and enjoyment
6PT37bTxkLXg5vwrWs7S5g,negative,-1.0,"Dissatisfaction with food quality, hit-and-miss experience, and unfavorable comparison to other establishments"
KfUGHyxSpQqm7vYReYVlHg,negative,-0.8,"Unreliable hours, poor customer service, inconvenient location"
cf4AfxPZ2Q6g0VIOfRW7Hw,negative,-0.9,"Bad experience, rude staff, avoid this location"
TD62nIuGP3TEPQiYMp0U4w,positive,0.5,"Positive aspects: good service, hot and fresh food."
d-ihxVPhdtxeYI07y8JUOg,negative,-0.8,"Negative aspects: rude staff, disrespectful behavior, poor customer service."
Cj88IfjgdOXWYwMRH6El6w,negative,-0.8,"Nasty attitude, poor service, inedible burgers"
ee4egzcPYcboZiwUCMwYMA,negative,-0.9,"Overpriced, deceptive presentation, unpleasant experience"
MZwPwGvWF-NecBzYavUgww,positive,0.8,Positive comments about food quality and taste
amkvMlfxK5lPzV7gMj5Lfw,positive,0.7,Positive comments about food and enjoyment despite feeling guilty
Mih_AQSQGkcWpizvnKD0-w,positive,0.9,Positive experience with tasty food and strong recommendation
uix_BSwHBOl0LCny3AJXVw,positive,0.8,Positive experience with delicious food and satisfying meal
kKmFyPmJINMk-GdWXyCkqQ,positive,0.9,Expresses enthusiasm and praises food quality
8TduvPfsiNLFA6yIDsGx9g,negative,-0.8,Dissatisfaction with food quality and disappointment
A6C0LRF3xHxPB7nwpOCDlA,positive,0.8,"Positive comments about ramen, duck, and chicken with broccoli."
owMGf7g6pU7KJWtK58Pwwg,positive,0.7,"Positive comments about food quality, value, and willingness to return."
UqoaSZa2TzZYXUXpi5AkUQ,positive,0.8,Positive sentiment expressed about the place and food quality
Pk0FChRLsMCG5ZK-fWztLA,positive,0.9,Positive feedback on food quality and affordability
BmTDeoyra_LEmJdHGzaC8Q,positive,0.8,"Positive experience at Makkah, appreciated diverse products and services."
ZLbXGm_8CHOb23IbhMo74w,positive,0.8,"Positive experience, love the variety and homegrown feel"
7KCdDnlyKDSnZWxdNd7DUA,positive,0.99,"Positive experience, enjoyed the food and frequent visits"
ztF8OVIILrLWd5GuNxyRzQ,positive,0.98,"Positive experience, delicious food and friendly service"
ZZqCXgErvcDGin3bdvzmgw,negative,-0.5,Received incorrect order quantity
c3UrOXXrrUumB7UlyU7F2g,positive,0.8,"Positive experience, quality ingredients, enjoyable food"
6iD5JkBdCfxHwk9vhEAkfA,positive,0.9,High praise for sushi and positive comparison to other restaurants
nF3DiIKgaouvynPXawYrTA,positive,0.7,"Positive experience, good service, and satisfaction with food"
fk81K2RJKqqMiohQ9bNN8Q,neutral,0.5,"Positive aspects: fine coffee, great food, friendly staff, strong lattes.
Negative aspect: inconsistent staff friendliness"
jgzaZnVPExjw7SbVSvRdYA,positive,0.8,"Positive aspects: friendly staff, fresh ingredients, WiFi.
Negative aspect: None"
hiehnF9hUNAyhVcXlnVNvA,positive,0.8,"Positive experience due to great food, price, and quality ingredients"
wD2z3fRX4ySlt2rF6JBJFA,negative,-0.5,Poor coffee experience and average food
fepsr0YYxTE2crvuN9PMWw,positive,0.9,"Positive experience, mentions fresh food, flavorful dishes, and friendly staff."
pyy3P7PJp3uqowW60bfknA,negative,-0.8,"Unhappy with food quality, bland dishes, and unsatisfactory service."
1W5X63kNCTLgavIFt_esNw,negative,-0.8,"poor food quality, soggy food, disappointed"
KK0Ge0dQORYXoL_nhyiH6w,positive,0.8,"good food, fresh ingredients, hidden gem"
mGpfEVjNN3FMF6qxLTI0CQ,positive,0.9,"Positive experience, highly recommends, great sized portions"
AEGgG-KSua6hyBNeHB_6uA,positive,0.8,"Positive experience, delicious food, great sized portions"
YChLoip_91yQd3f9IBC0Yg,positive,0.9,"Positive comments about food, ambiance, and service."
F3o1VfRTV5Mf-gZpgRVm3w,positive,0.8,"Positive comments about food, ambiance, and service."
mkDPMNo1t3YkEBWE14WFig,positive,1.0,"Positive experience, loved the food and service"
4QRe_tzAmEg9ZpUKY0YXFQ,positive,0.9,"Positive comments about food, service, ambiance, and intent to return"
xBPXq9ivukyYe7ek-I9uQg,positive,0.99,"Positive comments about food, service, and BYOB option."
jM9PDvfgI0rS52ccqMuDUw,positive,0.98,"Positive comments about food, praise for pizza and garlic bread, and willingness to try something different next time."
7jroH6tvm6ht61Bqslq3vg,negative,-0.5,Unhappy with food quality and service
fWWbogYpjKkBTdi1QjRR2g,positive,0.5,Positive experience with food and willingness to return
B1IcFt849aAae1Dx0QY24Q,positive,0.8,"Positive experience, excellent food, bottomless mimosas"
NUBtkB04m67ER9sAX9TqnQ,positive,0.7,"Positive experience, great location, bottomless mimosas"
XL2434h6jzFPFZB7dfN1yQ,positive,0.8,"Positive experience, delicious food, satisfied customer"
J5gQxJzkviXhEgl25nTGFQ,positive,0.9,"Delicious food, fast delivery, enjoyable fusion options"
_30PiUWj61a_JYNp503d9g,positive,0.9,"Positive feedback on food quality, portions, and price."
XGpzUaNkOZzWo8oy1xxfBQ,negative,-0.8,"Dissatisfaction with food quality, portions, and possible change in ownership."
Xf4U3aN9wWQDSnWImTb11Q,positive,0.9,"Positive experience with favorite Chinese food, high recommendation"
9OcTQTvm89DWuBVbkQDvvQ,positive,0.7,"Positive experience, enjoyed food and delivery"
QHkYOUtKGsXi9k58knYi9g,positive,0.8,"Positive experience, great service, and nice atmosphere"
BheQHOBHKVuz1gOZbv7_Vw,negative,0.3,"Underwhelming food quality, average beverage selection, and disappointing service"
B9yB8NO4l6UH5lMv6sM72A,positive,0.8,"Positive comments about food, staff, and atmosphere"
qHTuIW39K3S8QslUknpsOw,positive,0.9,"Positive comments about food, staff, and atmosphere"
VyOVFUmswKoSQgBVNcfkFw,positive,0.8,"Positive experience at the venue, love the architecture and plan to return for food"
